createdAt,amount,originRate
2015-03-20T03:21:22.818Z,0.00377765,264.71500
2015-03-20T03:20:47.963Z,0.00377715,264.75000
2015-03-20T03:20:11.625Z,0.00377972,264.57000
2015-03-20T03:19:35.755Z,0.00378122,264.46500
2015-03-20T03:18:59.791Z,0.00377651,264.79500
2015-03-20T03:18:24.824Z,0.00378351,264.30500
2015-03-20T03:17:49.371Z,0.00378351,264.30500
2015-03-20T03:17:20.545Z,0.00378165,264.43500
2015-03-20T03:17:12.919Z,0.00378315,264.33000
2015-03-20T03:16:37.806Z,0.00378108,264.47500
2015-03-20T03:16:02.208Z,0.00378058,264.51000
2015-03-20T03:15:36.169Z,0.00378086,264.49000
2015-03-20T03:15:26.958Z,0.00378086,264.49000
2015-03-20T03:14:50.990Z,0.00377965,264.57500
2015-03-20T03:14:15.761Z,0.00377929,264.60000
2015-03-20T03:13:40.193Z,0.00377843,264.66000
2015-03-20T03:13:06.387Z,0.00377908,264.61500
2015-03-20T03:12:28.862Z,0.00377772,264.71000
2015-03-20T03:11:53.185Z,0.00377651,264.79500
2015-03-20T03:11:17.359Z,0.00377679,264.77500
2015-03-20T03:10:41.681Z,0.00377601,264.83000
2015-03-20T03:10:06.389Z,0.00377615,264.82000
2015-03-20T03:09:30.852Z,0.00377808,264.68500
2015-03-20T03:08:57.007Z,0.00377166,265.13500
2015-03-20T03:08:18.371Z,0.00377038,265.22500
2015-03-20T03:07:42.426Z,0.00377387,264.98000
2015-03-20T03:07:22.493Z,1.00,1.00
2015-03-20T03:07:06.958Z,0.00376903,265.32000
2015-03-20T03:06:31.102Z,0.00377045,265.22000
2015-03-20T03:06:06.764Z,0.00377003,265.25000
2015-03-20T03:05:54.062Z,0.00377202,265.11000
2015-03-20T03:03:01.400Z,1.00,1.00
2015-03-20T03:00:48.554Z,0.00377387,264.98000
2015-03-20T02:54:34.846Z,1.00,1.00
2015-03-20T02:54:08.134Z,0.00377366,264.99500
2015-03-20T02:51:49.133Z,0.00377373,264.99000
2015-03-20T02:49:33.243Z,0.00377366,264.99500
2015-03-20T02:48:46.947Z,0.00085407,1170.86475
2015-03-20T02:44:15.572Z,1.00,1.00
2015-03-20T02:42:35.346Z,1.00,1.00
2015-03-20T02:41:24.383Z,0.00377672,264.78000
2015-03-20T02:38:47.814Z,0.00378093,264.48500
2015-03-20T02:36:53.783Z,0.00378939,263.89500
2015-03-20T02:33:22.860Z,0.00379212,263.70500
2015-03-20T02:30:21.858Z,1.00,1.00
2015-03-20T02:30:08.240Z,1.00,1.00
2015-03-20T02:24:52.427Z,0.00379716,263.35500
2015-03-20T02:23:34.251Z,1.00,1.00
2015-03-20T02:18:06.775Z,0.00379723,263.35000
2015-03-20T02:14:48.320Z,1.00,1.00
2015-03-20T02:10:19.436Z,1.00,1.00
2015-03-20T02:09:18.398Z,0.00380894,262.54000
2015-03-20T02:07:07.213Z,1.00,1.00
2015-03-20T02:01:41.439Z,1.00,1.00
2015-03-20T01:59:07.304Z,0.0038012,263.07500
2015-03-20T01:58:14.712Z,1.00,1.00
2015-03-20T01:54:50.424Z,1.00,1.00
2015-03-20T01:52:56.631Z,1.00,1.00
2015-03-20T01:51:58.498Z,0.003803,262.95000
2015-03-20T01:51:13.316Z,1.00,1.00
2015-03-20T01:49:54.962Z,1.00,1.00
2015-03-20T01:46:45.616Z,1.00,1.00
2015-03-20T01:43:54.113Z,1.00,1.00
2015-03-20T01:41:27.139Z,0.00380445,262.85000
2015-03-20T01:40:11.752Z,1.00,1.00
2015-03-20T01:37:47.517Z,1.00,1.00
2015-03-20T01:36:30.596Z,0.00380554,262.77500
2015-03-20T01:33:16.131Z,1.00,1.00
2015-03-20T01:31:04.563Z,1.00,1.00
2015-03-20T01:31:01.142Z,1.00,1.00
2015-03-20T01:29:59.970Z,1.00,1.00
2015-03-20T01:28:55.988Z,0.00085407,1170.86475
2015-03-20T01:26:35.895Z,1.00,1.00
2015-03-20T01:25:25.373Z,120.71,0.00828
2015-03-20T01:23:56.650Z,1.00,1.00
2015-03-20T01:22:47.557Z,0.00380909,262.53000
2015-03-20T01:21:57.631Z,1.00,1.00
2015-03-20T01:20:12.896Z,1.00,1.00
2015-03-20T01:18:01.023Z,0.99,1.01130
2015-03-20T01:16:11.556Z,1.00,1.00
2015-03-20T01:14:03.466Z,1.00,1.00
2015-03-20T01:12:35.452Z,1.00,1.00
2015-03-20T01:07:41.273Z,1.00,1.00
2015-03-20T01:06:37.006Z,1.00,1.00
2015-03-20T01:04:47.144Z,0.68,1.47625
2015-03-20T01:04:26.962Z,1.00,1.00
2015-03-20T01:03:51.730Z,0.0038101,262.46000
2015-03-20T01:03:23.430Z,0.00381032,262.44500
2015-03-20T00:55:11.181Z,1.00,1.00
2015-03-20T00:54:03.466Z,1.00,1.00
2015-03-20T00:48:17.311Z,1.00,1.00
2015-03-20T00:48:13.078Z,0.06072014,16.46900
2015-03-20T00:47:12.414Z,0.00382205,261.64000
2015-03-20T00:47:05.903Z,0.00382205,261.64000
2015-03-20T00:46:55.575Z,0.00382212,261.63500
2015-03-20T00:46:49.097Z,0.00382146,261.68000
2015-03-20T00:46:38.337Z,0.00382161,261.67000
2015-03-20T00:46:35.078Z,0.00382161,261.67000
2015-03-20T00:46:31.909Z,0.00382161,261.67000
2015-03-20T00:46:23.141Z,0.00382168,261.66500
2015-03-20T00:46:13.872Z,0.00382183,261.65500
2015-03-20T00:46:10.696Z,0.0038219,261.65000
2015-03-20T00:45:59.260Z,0.00382205,261.64000
2015-03-20T00:45:55.017Z,0.00382205,261.64000
2015-03-20T00:45:51.626Z,0.00382234,261.62000
2015-03-20T00:45:43.185Z,0.00382234,261.62000
2015-03-20T00:45:39.076Z,0.00382234,261.62000
2015-03-20T00:45:24.556Z,0.00382256,261.60500
2015-03-20T00:45:20.981Z,0.00382285,261.58500
2015-03-20T00:45:12.989Z,0.00382285,261.58500
2015-03-20T00:45:09.589Z,0.003823,261.57500
2015-03-20T00:45:05.965Z,0.003823,261.57500
2015-03-20T00:44:54.179Z,0.00382321,261.54000
2015-03-20T00:44:51.009Z,0.00382321,261.56000
2015-03-20T00:44:47.369Z,1.00,1.00
2015-03-20T00:44:38.389Z,0.00382351,261.54000
2015-03-20T00:44:34.815Z,0.00382351,261.54000
2015-03-20T00:44:31.802Z,0.00382358,261.53500
2015-03-20T00:44:21.504Z,0.0038257,261.39000
2015-03-20T00:44:16.882Z,1.00,1.00
2015-03-20T00:44:08.648Z,0.0038257,261.39000
2015-03-20T00:43:59.642Z,0.0038257,261.39000
2015-03-20T00:43:55.556Z,0.0038257,261.39000
2015-03-20T00:43:52.427Z,0.0038257,261.39000
2015-03-20T00:43:47.475Z,0.0038257,261.39000
2015-03-20T00:43:43.640Z,0.00382856,1.00
2015-03-20T00:43:39.990Z,0.00382856,1.00
2015-03-20T00:43:38.958Z,0.0038257,261.39000
2015-03-20T00:43:35.598Z,0.00382782,1.00
2015-03-20T00:43:31.612Z,0.00382782,1.00
2015-03-20T00:43:27.786Z,0.00382673,1.00
2015-03-20T00:43:23.325Z,0.00382673,1.00
2015-03-20T00:43:15.715Z,0.00382563,261.39500
2015-03-20T00:43:12.594Z,0.00382563,261.39500
2015-03-20T00:43:08.883Z,0.00382563,261.39500
2015-03-20T00:42:50.225Z,0.00382563,261.39500
2015-03-20T00:42:46.961Z,0.00382563,261.39500
2015-03-20T00:42:46.028Z,0.00382709,1.00
2015-03-20T00:42:40.297Z,1.00,1.00
2015-03-20T00:42:36.145Z,0.00382563,261.39500
2015-03-20T00:42:32.788Z,0.00382563,261.39500
2015-03-20T00:42:21.513Z,0.00382724,1.00
2015-03-20T00:42:16.618Z,0.00382768,1.00
2015-03-20T00:42:15.666Z,0.00382592,261.37500
2015-03-20T00:42:12.611Z,0.00382599,261.37000
2015-03-20T00:42:01.994Z,0.00382709,1.00
2015-03-20T00:41:55.797Z,0.00382819,1.00
2015-03-20T00:41:53.595Z,0.00382621,261.35500
2015-03-20T00:41:52.275Z,0.00382717,1.00
2015-03-20T00:41:47.606Z,0.00382717,1.00
2015-03-20T00:41:44.823Z,0.00382724,261.28500
2015-03-20T00:41:44.195Z,0.0038268,1.00
2015-03-20T00:41:41.275Z,0.00382643,261.34000
2015-03-20T00:41:40.146Z,0.0038268,1.00
2015-03-20T00:41:35.009Z,0.00382731,1.00
2015-03-20T00:41:29.610Z,0.00382753,1.00
2015-03-20T00:41:25.157Z,0.00382797,1.00
2015-03-20T00:41:18.579Z,0.00382673,261.32000
2015-03-20T00:41:14.614Z,0.00382687,261.32000
2015-03-20T00:41:11.274Z,0.00382687,261.31000
2015-03-20T00:40:45.403Z,0.00382717,261.29000
2015-03-20T00:40:41.884Z,0.00382731,261.28000
2015-03-20T00:40:33.348Z,0.00382731,261.28000
2015-03-20T00:40:29.875Z,0.00382416,1.00
2015-03-20T00:40:12.583Z,0.00382416,1.00
2015-03-20T00:40:12.111Z,0.00382753,261.26500
2015-03-20T00:40:08.869Z,0.00382753,261.26500
2015-03-20T00:40:07.434Z,0.00382416,1.00
2015-03-20T00:40:03.948Z,0.00382416,1.00
2015-03-20T00:39:58.598Z,0.00382416,1.00
2015-03-20T00:39:53.423Z,0.00382753,261.26500
2015-03-20T00:39:52.222Z,0.00382373,1.00
2015-03-20T00:39:48.131Z,0.00382351,1.00
2015-03-20T00:39:43.065Z,0.00382753,261.26500
2015-03-20T00:39:38.633Z,0.00382717,261.29000
2015-03-20T00:39:30.245Z,0.00381468,1.00
2015-03-20T00:39:25.171Z,0.00380786,1.00
2015-03-20T00:39:18.528Z,0.00382738,261.27500
2015-03-20T00:39:14.554Z,0.00382738,261.27500
2015-03-20T00:39:12.368Z,0.00382124,1.00
2015-03-20T00:39:06.962Z,0.00381978,1.00
2015-03-20T00:39:06.397Z,0.00382753,261.26500
2015-03-20T00:38:54.537Z,0.00379968,1.00
2015-03-20T00:38:50.220Z,0.00379694,1.00
2015-03-20T00:38:49.112Z,0.00382775,261.25000
2015-03-20T00:38:46.058Z,0.00379399,1.00
2015-03-20T00:38:41.756Z,0.00380134,1.00
2015-03-20T00:38:40.069Z,0.00382782,261.25000
2015-03-20T00:38:36.628Z,0.00382782,261.24500
2015-03-20T00:38:32.846Z,0.00380214,1.00
2015-03-20T00:38:28.158Z,0.00085429,1170.56470
2015-03-20T00:38:27.537Z,0.00379391,1.00
2015-03-20T00:38:23.932Z,0.00379219,1.00
2015-03-20T00:38:19.391Z,0.00382738,261.27500
2015-03-20T00:38:15.841Z,0.00382738,261.27500
2015-03-20T00:38:04.371Z,0.00382768,261.25500
2015-03-20T00:38:03.300Z,0.00379233,1.00
2015-03-20T00:37:57.704Z,0.00379219,1.00
2015-03-20T00:37:54.115Z,0.00382775,261.25000
2015-03-20T00:37:45.030Z,0.00382504,261.43500
2015-03-20T00:37:38.001Z,0.00382504,261.43500
2015-03-20T00:37:27.864Z,0.00382504,261.43500
2015-03-20T00:37:23.344Z,1.00,1.00
2015-03-20T00:37:19.396Z,0.00382504,261.43500
2015-03-20T00:37:14.697Z,0.00382504,261.43500
2015-03-20T00:37:04.755Z,0.00382504,261.43500
2015-03-20T00:36:49.127Z,1.00,1.00
2015-03-20T00:36:45.805Z,0.00382504,261.43500
2015-03-20T00:36:36.557Z,0.00382512,261.43000
2015-03-20T00:36:32.616Z,0.00382512,261.43000
2015-03-20T00:36:15.812Z,0.00382504,261.43500
2015-03-20T00:36:03.928Z,0.00382512,261.43000
2015-03-20T00:35:55.861Z,0.00382512,261.43000
2015-03-20T00:35:46.515Z,0.00382512,261.43000
2015-03-20T00:35:32.142Z,0.00382512,261.43000
2015-03-20T00:35:18.366Z,0.00382512,261.43000
2015-03-20T00:35:14.618Z,0.00382512,261.43000
2015-03-20T00:34:59.378Z,0.00382512,261.43000
2015-03-20T00:34:49.275Z,0.00382512,261.43000
2015-03-20T00:34:34.921Z,0.00382504,261.43500
2015-03-20T00:34:27.018Z,0.00382504,261.43500
2015-03-20T00:34:18.615Z,0.00382504,261.43500
2015-03-20T00:33:58.911Z,0.00382504,261.43500
2015-03-20T00:33:55.379Z,0.00382504,261.43500
2015-03-20T00:33:52.060Z,0.00382504,261.43500
2015-03-20T00:33:24.674Z,0.00382512,261.43000
2015-03-20T00:33:21.608Z,0.00382512,261.43000
2015-03-20T00:33:18.502Z,0.00382504,261.43500
2015-03-20T00:32:53.035Z,0.00382504,261.43500
2015-03-20T00:32:49.070Z,0.00382504,261.43500
2015-03-20T00:32:37.575Z,0.00382504,261.43500
2015-03-20T00:32:24.001Z,0.00382504,261.43500
2015-03-20T00:32:20.704Z,0.00382504,261.43500
2015-03-20T00:32:17.460Z,8000.00,1.00
2015-03-20T00:31:54.281Z,0.00382504,261.43500
2015-03-20T00:31:50.743Z,0.00382504,261.43500
2015-03-20T00:31:24.405Z,0.00382577,261.38500
2015-03-20T00:31:21.019Z,0.00382577,261.38500
2015-03-20T00:31:17.805Z,0.00382577,261.38500
2015-03-20T00:30:55.630Z,0.00382577,261.38500
2015-03-20T00:30:48.686Z,0.00382577,261.38500
2015-03-20T00:30:37.137Z,0.00382577,261.38500
2015-03-20T00:30:29.891Z,0.0008548,1169.86475
2015-03-20T00:30:25.173Z,0.00382577,261.38500
2015-03-20T00:30:21.722Z,0.00382577,261.38500
2015-03-20T00:30:09.776Z,0.00382577,261.38500
2015-03-20T00:29:55.505Z,0.00382585,261.38000
2015-03-20T00:29:52.214Z,0.00382585,261.38000
2015-03-20T00:29:48.733Z,0.00382585,261.38000
2015-03-20T00:29:34.188Z,0.00382585,261.38000
2015-03-20T00:29:25.808Z,0.00382585,261.38000
2015-03-20T00:29:18.319Z,0.00382585,261.38000
2015-03-20T00:29:14.751Z,0.00382585,261.38000
2015-03-20T00:29:04.836Z,1.00,1.00
2015-03-20T00:29:01.255Z,0.00382585,261.38000
2015-03-20T00:28:53.388Z,0.00382585,261.38000
2015-03-20T00:28:43.544Z,0.00382585,261.38000
2015-03-20T00:28:39.202Z,0.00382585,261.38000
2015-03-20T00:28:27.450Z,0.00382585,261.38000
2015-03-20T00:28:23.475Z,0.00382585,261.38000
2015-03-20T00:28:12.544Z,0.00382585,261.38000
2015-03-20T00:28:03.225Z,0.00382585,261.38000
2015-03-20T00:27:58.702Z,0.00382585,261.38000
2015-03-20T00:27:49.295Z,0.00382585,261.38000
2015-03-20T00:27:41.639Z,0.00382585,261.38000
2015-03-20T00:27:32.340Z,0.00382585,261.38000
2015-03-20T00:27:28.820Z,0.00382585,261.38000
2015-03-20T00:27:25.025Z,0.00382585,261.38000
2015-03-20T00:27:16.575Z,0.00382585,261.38000
2015-03-20T00:26:55.186Z,0.00382585,261.38000
2015-03-20T00:26:41.520Z,0.00382585,261.38000
2015-03-20T00:26:37.955Z,0.00382585,261.38000
2015-03-20T00:26:34.793Z,0.00382585,261.38000
2015-03-20T00:26:25.879Z,0.00382585,261.38000
2015-03-20T00:26:14.776Z,0.00382592,261.37500
2015-03-20T00:26:02.716Z,0.00382592,261.37500
2015-03-20T00:25:58.965Z,0.00382592,261.37500
2015-03-20T00:25:55.729Z,0.00382592,261.37500
2015-03-20T00:25:39.870Z,0.00382592,261.37500
2015-03-20T00:25:28.857Z,0.00382585,261.37500
2015-03-20T00:25:25.284Z,0.00382585,261.38000
2015-03-20T00:25:15.438Z,0.00382592,261.37500
2015-03-20T00:25:05.242Z,0.00382592,261.37500
2015-03-20T00:25:01.745Z,0.00382592,261.37500
2015-03-20T00:24:49.842Z,0.00382585,261.38000
2015-03-20T00:24:40.585Z,0.00382585,261.38000
2015-03-20T00:24:36.819Z,0.00382585,261.38000
2015-03-20T00:24:28.482Z,0.00382585,261.38000
2015-03-20T00:24:17.833Z,0.00382585,261.38000
2015-03-20T00:24:09.825Z,0.00382585,261.38000
2015-03-20T00:24:06.026Z,0.00382585,261.38000
2015-03-20T00:24:02.620Z,0.00382585,261.38000
2015-03-20T00:23:58.761Z,1.00,1.00
2015-03-20T00:23:41.929Z,0.00382585,261.38000
2015-03-20T00:23:33.178Z,0.00382592,261.37500
2015-03-20T00:23:29.029Z,0.00382592,261.37500
2015-03-20T00:23:18.680Z,0.00382848,261.20000
2015-03-20T00:23:06.261Z,0.00382848,261.20000
2015-03-20T00:23:03.061Z,0.00382848,261.20000
2015-03-20T00:22:59.243Z,0.00382848,261.20000
2015-03-20T00:22:49.712Z,1.00,1.00
2015-03-20T00:22:41.865Z,0.00382848,261.20000
2015-03-20T00:22:37.476Z,0.00382848,261.20000
2015-03-20T00:22:31.129Z,0.00382848,261.20000
2015-03-20T00:22:27.688Z,0.00382848,261.20000
2015-03-20T00:22:06.589Z,0.00382841,261.21000
2015-03-20T00:22:03.098Z,0.00382841,261.20500
2015-03-20T00:21:56.645Z,0.00383112,261.02000
2015-03-20T00:21:51.950Z,0.00383112,261.02000
2015-03-20T00:21:33.437Z,0.00382856,261.19500
2015-03-20T00:21:30.333Z,0.00382856,261.19500
2015-03-20T00:21:19.694Z,0.00382826,261.21500
2015-03-20T00:21:16.410Z,0.00382826,261.21500
2015-03-20T00:21:03.545Z,0.00382841,261.20500
2015-03-20T00:20:56.064Z,0.00382826,261.20500
2015-03-20T00:20:40.767Z,0.00382834,261.21000
2015-03-20T00:20:37.551Z,0.00382834,261.21000
2015-03-20T00:20:34.281Z,0.0038287,261.18500
2015-03-20T00:20:26.629Z,0.00382863,261.19000
2015-03-20T00:20:08.736Z,1.00,1.00
2015-03-20T00:20:05.519Z,0.00382863,261.19000
2015-03-20T00:20:01.902Z,0.00382863,261.19000
2015-03-20T00:19:58.728Z,0.00382863,261.19000
2015-03-20T00:19:55.228Z,0.0038287,261.18500
2015-03-20T00:19:47.088Z,1.00,1.00
2015-03-20T00:19:34.982Z,0.0038287,261.18500
2015-03-20T00:19:31.951Z,1.00,1.00
2015-03-20T00:19:23.860Z,0.00382863,261.19000
2015-03-20T00:19:20.503Z,0.00382863,261.19000
2015-03-20T00:19:03.107Z,0.00382856,261.19500
2015-03-20T00:18:59.150Z,0.00382856,261.19500
2015-03-20T00:18:51.636Z,0.00382856,261.19500
2015-03-20T00:18:39.916Z,0.00382856,261.19500
2015-03-20T00:18:36.332Z,0.00382848,261.20000
2015-03-20T00:18:24.033Z,0.00382841,261.20500
2015-03-20T00:18:20.433Z,0.00382841,261.20500
2015-03-20T00:18:04.404Z,0.00382856,261.19500
2015-03-20T00:18:00.991Z,0.00382856,261.19500
2015-03-20T00:17:50.445Z,0.00382856,261.19500
2015-03-20T00:17:46.970Z,0.00382856,261.19500
2015-03-20T00:17:33.802Z,0.00382834,261.21000
2015-03-20T00:17:26.605Z,0.00382841,261.20500
2015-03-20T00:17:20.131Z,0.00382841,261.20500
2015-03-20T00:17:12.252Z,0.00382841,261.20500
2015-03-20T00:17:04.440Z,0.00382878,261.18000
2015-03-20T00:16:52.726Z,0.00382856,261.19500
2015-03-20T00:16:41.914Z,0.00382856,261.19500
2015-03-20T00:16:38.077Z,0.00382856,261.19500
2015-03-20T00:16:34.929Z,0.00382841,261.20500
2015-03-20T00:16:17.799Z,0.00382856,261.19500
2015-03-20T00:16:06.198Z,0.00382863,261.19000
2015-03-20T00:16:03.024Z,0.00382863,261.19000
2015-03-20T00:15:59.519Z,0.00382863,261.19000
2015-03-20T00:15:45.935Z,0.00382863,261.19000
2015-03-20T00:15:42.402Z,0.00382863,261.19000
2015-03-20T00:15:39.242Z,0.00382863,261.19000
2015-03-20T00:15:26.987Z,0.00382863,261.19000
2015-03-20T00:15:19.586Z,0.00382863,261.19000
2015-03-20T00:15:15.181Z,0.00382863,261.19000
2015-03-20T00:15:07.670Z,0.00382863,261.19000
2015-03-20T00:14:48.736Z,0.0038287,261.18500
2015-03-20T00:14:45.164Z,0.0038287,261.18500
2015-03-20T00:14:41.587Z,0.0038287,261.18500
2015-03-20T00:14:38.173Z,0.0038287,261.18500
2015-03-20T00:14:14.565Z,0.00382585,261.38000
2015-03-20T00:14:11.359Z,0.00382585,261.38000
2015-03-20T00:13:58.499Z,0.00382446,261.47500
2015-03-20T00:13:44.927Z,0.00382351,261.54000
2015-03-20T00:13:41.501Z,0.00382351,261.54000
2015-03-20T00:13:38.490Z,0.00382351,261.54000
2015-03-20T00:13:19.779Z,0.00382285,261.58500
2015-03-20T00:13:16.492Z,0.003823,261.57500
2015-03-20T00:13:11.550Z,0.003823,261.57500
2015-03-20T00:13:03.150Z,0.003823,261.57500
2015-03-20T00:12:46.453Z,0.00382205,261.57000
2015-03-20T00:12:43.443Z,0.00382205,261.64000
2015-03-20T00:12:37.027Z,0.00382205,261.64000
2015-03-20T00:12:27.083Z,0.00382241,261.61500
2015-03-20T00:12:12.396Z,0.00382263,261.60000
2015-03-20T00:12:09.387Z,0.00382263,261.60000
2015-03-20T00:11:51.811Z,0.00382292,261.58000
2015-03-20T00:11:42.403Z,0.00382241,261.61500
2015-03-20T00:11:39.137Z,0.00382241,261.61500
2015-03-20T00:11:35.945Z,0.00382241,261.61500
2015-03-20T00:11:16.242Z,0.00382263,261.60000
2015-03-20T00:11:12.232Z,0.00382278,261.59000
2015-03-20T00:11:04.927Z,0.00382234,261.62000
2015-03-20T00:10:48.738Z,0.00382248,261.61000
2015-03-20T00:10:45.599Z,0.00382248,261.61000
2015-03-20T00:10:41.534Z,0.00382248,261.61000
2015-03-20T00:10:33.337Z,0.00382263,261.60000
2015-03-20T00:10:16.380Z,1.00,1.00
2015-03-20T00:10:13.203Z,0.00382278,261.59000
2015-03-20T00:10:05.110Z,0.00382226,261.62500
2015-03-20T00:10:01.477Z,0.00382226,261.62500
2015-03-20T00:09:50.098Z,0.00382248,261.61500
2015-03-20T00:09:42.235Z,0.00382248,261.61000
2015-03-20T00:09:30.768Z,0.00382263,261.60000
2015-03-20T00:09:18.972Z,0.00382256,261.61000
2015-03-20T00:09:14.966Z,0.00382256,261.60500
2015-03-20T00:09:00.216Z,0.00382197,261.64500
2015-03-20T00:08:43.205Z,0.00382226,261.62500
2015-03-20T00:08:31.250Z,0.00382226,261.62500
2015-03-20T00:08:27.693Z,0.00382226,261.62500
2015-03-20T00:08:15.940Z,0.00382241,261.61500
2015-03-20T00:07:57.597Z,0.00381862,261.87500
2015-03-20T00:07:44.234Z,0.00381854,261.88000
2015-03-20T00:07:39.071Z,0.00381854,261.88000
2015-03-20T00:07:26.462Z,0.00381847,261.88500
2015-03-20T00:07:14.161Z,0.0038184,261.89000
2015-03-20T00:06:55.209Z,0.00381781,261.93000
2015-03-20T00:06:45.506Z,0.00381803,261.91500
2015-03-20T00:06:29.281Z,0.00382102,261.71000
2015-03-20T00:06:24.168Z,0.0038227,261.59500
2015-03-20T00:06:15.683Z,0.0038227,261.59500
2015-03-20T00:05:57.810Z,0.00382248,261.61000
2015-03-20T00:05:47.988Z,0.00382248,261.61000
2015-03-20T00:05:44.685Z,1.00,1.00
2015-03-20T00:05:21.990Z,0.00382226,261.62500
2015-03-20T00:05:18.841Z,0.00382226,261.62500
2015-03-20T00:05:13.600Z,0.00382219,261.63000
2015-03-20T00:04:51.038Z,0.00382205,261.64000
2015-03-20T00:04:47.801Z,0.00382205,261.64000
2015-03-20T00:04:20.754Z,0.00382183,261.65500
2015-03-20T00:04:17.345Z,0.00382183,261.65500
2015-03-20T00:03:52.790Z,0.00382168,261.66500
2015-03-20T00:03:49.092Z,0.00382168,261.66500
2015-03-20T00:03:20.658Z,0.00382161,261.67000
2015-03-20T00:03:17.469Z,0.00382161,261.67000
2015-03-20T00:02:49.735Z,0.00382153,261.67500
2015-03-20T00:02:46.101Z,0.00382153,261.67500
2015-03-20T00:02:23.313Z,0.00382139,261.68500
2015-03-20T00:02:19.188Z,0.00382139,261.68500
2015-03-20T00:02:14.839Z,0.00382139,261.68500
2015-03-20T00:01:51.901Z,0.00382139,261.68500
2015-03-20T00:01:43.181Z,0.00382132,261.69000
2015-03-20T00:01:20.856Z,0.00381709,261.98000
2015-03-20T00:01:12.056Z,0.00381701,261.98500
2015-03-20T00:00:50.474Z,0.0038211,261.70500
2015-03-20T00:00:40.840Z,0.00382117,261.70000
2015-03-20T00:00:23.746Z,0.0038211,261.70500
2015-03-20T00:00:10.024Z,0.0038211,261.70500
2015-03-19T23:59:53.234Z,0.0038211,261.70500
2015-03-19T23:59:39.113Z,0.00382117,261.70000
2015-03-19T23:59:22.767Z,0.00382132,261.69000
2015-03-19T23:59:10.736Z,0.00382132,261.69000
2015-03-19T23:59:07.510Z,0.00382132,261.69000
2015-03-19T23:58:58.967Z,1.00,1.00
2015-03-19T23:58:54.719Z,0.00382234,261.62000
2015-03-19T23:58:37.379Z,0.00382241,261.61500
2015-03-19T23:58:23.693Z,0.00382263,261.60000
2015-03-19T23:58:05.093Z,0.00382248,261.61000
2015-03-19T23:57:53.149Z,0.0038227,261.59500
2015-03-19T23:57:35.975Z,0.00382446,261.47500
2015-03-19T23:57:24.339Z,0.00382446,261.47500
2015-03-19T23:57:04.442Z,0.00382446,261.47500
2015-03-19T23:56:54.109Z,0.00382446,261.47500
2015-03-19T23:56:33.568Z,0.00382592,261.37500
2015-03-19T23:56:24.724Z,0.00382592,261.37500
2015-03-19T23:56:00.504Z,0.00382585,261.38000
2015-03-19T23:55:55.558Z,0.00382585,261.38000
2015-03-19T23:55:51.713Z,0.00382585,261.38000
2015-03-19T23:55:32.861Z,0.00382585,261.38000
2015-03-19T23:55:18.433Z,0.00382585,261.38000
2015-03-19T23:55:10.439Z,0.00382585,261.38000
2015-03-19T23:54:59.693Z,0.00382585,261.38000
2015-03-19T23:54:41.832Z,0.00382585,261.38000
2015-03-19T23:54:28.047Z,0.00382585,261.38000
2015-03-19T23:54:08.548Z,0.00382585,261.38000
2015-03-19T23:54:05.489Z,0.00382585,261.38000
2015-03-19T23:53:56.255Z,0.00382585,261.38000
2015-03-19T23:53:29.733Z,0.00382848,261.20000
2015-03-19T23:53:24.876Z,0.00382848,261.20000
2015-03-19T23:53:11.699Z,0.00382848,261.20000
2015-03-19T23:52:57.692Z,0.00382856,261.19500
2015-03-19T23:52:54.193Z,0.00382856,261.19500
2015-03-19T23:52:22.576Z,0.00382782,261.24500
2015-03-19T23:52:18.426Z,0.00382782,261.24500
2015-03-19T23:52:01.469Z,1.00,1.00
2015-03-19T23:51:51.368Z,0.00382673,261.32000
2015-03-19T23:51:43.307Z,0.00382673,261.32000
2015-03-19T23:51:20.407Z,0.00382709,261.29500
2015-03-19T23:51:07.436Z,0.00382724,261.28500
2015-03-19T23:50:36.775Z,0.00382768,261.25500
2015-03-19T23:50:32.727Z,0.00382768,261.25500
2015-03-19T23:49:59.884Z,0.00382841,261.20500
2015-03-19T23:49:51.185Z,0.00382856,261.19500
2015-03-19T23:49:21.431Z,0.00382797,261.23500
2015-03-19T23:49:09.107Z,0.00382797,261.23500
2015-03-19T23:48:52.049Z,1.00,1.00
2015-03-19T23:48:44.999Z,0.00382819,261.22000
2015-03-19T23:48:13.464Z,0.00382856,261.19500
2015-03-19T23:45:54.980Z,0.00382834,261.21000
2015-03-19T23:45:06.643Z,0.00382709,261.29500
2015-03-19T23:44:44.585Z,0.00382819,261.22000
2015-03-19T23:44:09.859Z,0.00382717,261.29000
2015-03-19T23:44:06.480Z,0.00382717,261.29000
2015-03-19T23:44:03.312Z,1.00,1.00
2015-03-19T23:43:37.893Z,0.0038268,261.31500
2015-03-19T23:43:28.842Z,0.0038268,261.31500
2015-03-19T23:42:57.703Z,0.00382731,261.28000
2015-03-19T23:42:24.150Z,0.00382753,261.26500
2015-03-19T23:41:50.814Z,0.00382797,261.23500
2015-03-19T23:41:46.803Z,0.00382812,261.22500
2015-03-19T23:41:12.509Z,0.00382548,261.40500
2015-03-19T23:40:48.837Z,0.00382548,261.40500
2015-03-19T23:40:39.123Z,0.00382424,261.49000
